id,county,category,taxonomy_g,taxonomy_sg,sci_name,common_name
7919,Nassau,Plant,Flowering Plants,Other Flowering Plants,Suaeda linearis,Narrow-leaf Sea Blite
7920,Nassau,Plant,Flowering Plants,Other Flowering Plants,Suaeda rolandii,Roland's Sea Blite
7921,Nassau,Plant,Flowering Plants,Other Flowering Plants,Trichostema setaceum,Narrow-leaved Blue-curls
7922,Nassau,Plant,Flowering Plants,Other Flowering Plants,Trillium cernuum,Nodding Trillium
7923,Nassau,Plant,Flowering Plants,Other Flowering Plants,Triosteum angustifolium,Narrow-leaf Feverwort
7924,Nassau,Plant,Flowering Plants,Other Flowering Plants,Utricularia geminiscapa,Hiddenfruit Bladderwort
7925,Nassau,Plant,Flowering Plants,Other Flowering Plants,Utricularia juncea,Rush Bladderwort
7926,Nassau,Plant,Flowering Plants,Other Flowering Plants,Utricularia radiata,Small Floating Bladderwort
7927,Nassau,Plant,Flowering Plants,Other Flowering Plants,Utricularia striata,Fibrous Bladderwort
7928,Nassau,Plant,Flowering Plants,Other Flowering Plants,Veronicastrum virginicum,Culver's Root
7929,Nassau,Plant,Flowering Plants,Other Flowering Plants,Viburnum nudum var. nudum,Southern Wild Raisin
7930,Nassau,Plant,Flowering Plants,Other Flowering Plants,Viola brittoniana,Coast Violet
7931,Nassau,Plant,Flowering Plants,Other Flowering Plants,Viola pectinata,Pectinate Violet
7932,Nassau,Plant,Flowering Plants,Other Flowering Plants,Viola pedata var. pedata,Bird's-foot Violet
7933,Nassau,Plant,Flowering Plants,Other Flowering Plants,Viola primulifolia var. primulifolia,Primrose-leaved Violet
7934,Nassau,Plant,Flowering Plants,Other Flowering Plants,Xyris smalliana,Large Yellow-eyed Grass
7935,Nassau,Plant,Flowering Plants,Rushes,Juncus biflorus,Large Grass-leaved Rush
7936,Nassau,Plant,Flowering Plants,Rushes,Juncus brachycarpus,Short-fruited Rush
7937,Nassau,Plant,Flowering Plants,Rushes,Juncus debilis,Weak Rush
7938,Nassau,Plant,Flowering Plants,Rushes,Juncus scirpoides var. scirpoides,Sedge Rush
7939,Nassau,Plant,Flowering Plants,Rushes,Juncus subcaudatus,Spreading Rush
7940,Nassau,Plant,Flowering Plants,Sedges,Bolboschoenus maritimus ssp. paludosus,Seaside Bulrush
7941,Nassau,Plant,Flowering Plants,Sedges,Carex abscondita,Thicket Sedge
7942,Nassau,Plant,Flowering Plants,Sedges,Carex amphibola,Ambiguous Sedge
7943,Nassau,Plant,Flowering Plants,Sedges,Carex barrattii,Barratt's Sedge
7944,Nassau,Plant,Flowering Plants,Sedges,Carex bicknellii,Bicknell's Sedge
7945,Nassau,Plant,Flowering Plants,Sedges,Carex bullata,Button Sedge
7946,Nassau,Plant,Flowering Plants,Sedges,Carex buxbaumii,Brown Bog Sedge
7947,Nassau,Plant,Flowering Plants,Sedges,Carex caroliniana,Carolina Sedge
7948,Nassau,Plant,Flowering Plants,Sedges,Carex collinsii,Collins' Sedge
7949,Nassau,Plant,Flowering Plants,Sedges,Carex debilis var. debilis,White-edge Sedge
7950,Nassau,Plant,Flowering Plants,Sedges,Carex emmonsii,Emmons' Sedge
7951,Nassau,Plant,Flowering Plants,Sedges,Carex hormathodes,Marsh Straw Sedge
7952,Nassau,Plant,Flowering Plants,Sedges,Carex mesochorea,Midland Sedge
7953,Nassau,Plant,Flowering Plants,Sedges,Carex mitchelliana,Mitchell's Sedge
7954,Nassau,Plant,Flowering Plants,Sedges,Carex molesta,Troublesome Sedge
7955,Nassau,Plant,Flowering Plants,Sedges,Carex muehlenbergii var. enervis,Muhlenberg's Veinless Sedge
7956,Nassau,Plant,Flowering Plants,Sedges,Carex nigromarginata,Black-edge Sedge
7957,Nassau,Plant,Flowering Plants,Sedges,Carex polymorpha,Variable Sedge
7958,Nassau,Plant,Flowering Plants,Sedges,Carex retroflexa,Reflexed Sedge
7959,Nassau,Plant,Flowering Plants,Sedges,Carex straminea,Straw Sedge
7960,Nassau,Plant,Flowering Plants,Sedges,Carex striata,Walter's Sedge
7961,Nassau,Plant,Flowering Plants,Sedges,Carex styloflexa,Bent Sedge
7962,Nassau,Plant,Flowering Plants,Sedges,Carex venusta,Dark-green sedge
7963,Nassau,Plant,Flowering Plants,Sedges,Cyperus erythrorhizos,Red-rooted Flat Sedge
7964,Nassau,Plant,Flowering Plants,Sedges,Cyperus flavescens,Yellow Flatsedge
7965,Nassau,Plant,Flowering Plants,Sedges,Cyperus odoratus,Fragrant Flat Sedge
7966,Nassau,Plant,Flowering Plants,Sedges,Cyperus polystachyos,Coast Flatsedge
7967,Nassau,Plant,Flowering Plants,Sedges,Cyperus retrorsus,Retrorse Flatsedge
7968,Nassau,Plant,Flowering Plants,Sedges,Eleocharis engelmannii,Engelmann's Spike Rush
7969,Nassau,Plant,Flowering Plants,Sedges,Eleocharis equisetoides,Knotted Spike Rush
7970,Nassau,Plant,Flowering Plants,Sedges,Eleocharis ovata,Ovate Spike Rush
7971,Nassau,Plant,Flowering Plants,Sedges,Eleocharis tortilis,Twisted Spike Rush
7972,Nassau,Plant,Flowering Plants,Sedges,Eleocharis tuberculosa,Long-tubercled Spike Rush
